game_pk,game_date,home_team,away_team,delta_home_win_exp
157241,1969-06-07,CLE,LAA,1.016
157252,1969-06-07,MIN,WAS,0.98
157272,1969-06-10,BAL,LAA,0.93
157250,1969-06-07,BAL,SEA,0.861
157284,1969-06-11,BAL,LAA,6.7700000000000005
157290,1969-06-11,WAS,OAK,5.712
157287,1969-06-11,NYY,KC,5.694
157347,1969-06-16,LAD,SD,5.495
157304,1969-06-13,CIN,CHC,5.477
157345,1969-06-16,KC,OAK,5.1450000000000005
157293,1969-06-11,DET,SEA,5.069
157326,1969-06-15,CIN,CHC,4.868
157346,1969-06-16,KC,OAK,4.555
157335,1969-06-15,SD,PHI,4.5
157331,1969-06-15,SF,MON,4.363
157316,1969-06-14,CIN,CHC,4.353
157339,1969-06-16,PIT,CHC,4.21
157357,1969-06-17,ATL,HOU,4.195
157288,1969-06-11,SD,MON,4.123
157322,1969-06-14,NYY,SEA,3.987
157340,1969-06-16,SF,CIN,3.894
157307,1969-06-13,STL,HOU,3.784
157300,1969-06-12,CIN,STL,3.755
157302,1969-06-13,CWS,BAL,3.729
157286,1969-06-11,CWS,CLE,3.58
157292,1969-06-11,HOU,PIT,3.531
157299,1969-06-12,HOU,PIT,3.516
157337,1969-06-16,CLE,BOS,3.418
157327,1969-06-15,CIN,CHC,3.351
157301,1969-06-13,PIT,ATL,3.343
157353,1969-06-17,PIT,CHC,3.324
157313,1969-06-14,PIT,ATL,3.239
157296,1969-06-12,SD,MON,3.112
157312,1969-06-13,NYY,SEA,3.0020000000000002
157328,1969-06-15,MIN,CLE,2.973
157352,1969-06-17,PIT,CHC,2.8649999999999998
157310,1969-06-13,BOS,OAK,2.837
157361,1969-06-17,LAD,SD,2.797
157298,1969-06-12,LAD,PHI,2.74
157358,1969-06-17,STL,MON,2.726
157350,1969-06-17,CLE,BOS,2.633
157315,1969-06-14,WAS,LAA,2.599
157319,1969-06-14,LAD,NYM,2.521
157321,1969-06-14,SD,PHI,2.446
157359,1969-06-17,PHI,NYM,2.419
157305,1969-06-13,MIN,CLE,2.316
157330,1969-06-15,STL,HOU,2.272
157297,1969-06-12,WAS,OAK,2.2319999999999998
157333,1969-06-15,LAD,NYM,2.173
157341,1969-06-16,NYY,DET,2.132
157308,1969-06-13,SF,MON,2.06
157294,1969-06-11,CIN,STL,1.961
157283,1969-06-11,MIN,BOS,1.95
157309,1969-06-13,LAD,NYM,1.928
157351,1969-06-17,MIN,LAA,1.824
157323,1969-06-15,PIT,ATL,1.822
157303,1969-06-13,WAS,LAA,1.735
157343,1969-06-16,ATL,HOU,1.732
157291,1969-06-11,LAD,PHI,1.731
157355,1969-06-17,NYY,DET,1.696
157354,1969-06-17,SF,CIN,1.661
157342,1969-06-16,ATL,HOU,1.639
157306,1969-06-13,KC,DET,1.565
157289,1969-06-11,SF,NYM,1.56
157356,1969-06-17,NYY,DET,1.548
157348,1969-06-16,CWS,SEA,1.545
157349,1969-06-17,WAS,BAL,1.504
157332,1969-06-15,SF,MON,1.5
157320,1969-06-14,BOS,OAK,1.451
157324,1969-06-15,CWS,BAL,1.448
157317,1969-06-14,MIN,CLE,1.444
157329,1969-06-15,KC,DET,1.424
157344,1969-06-16,STL,MON,1.379
157334,1969-06-15,BOS,OAK,1.356
157311,1969-06-13,SD,PHI,1.317
157336,1969-06-15,NYY,SEA,1.258
157314,1969-06-14,CWS,BAL,1.207
157295,1969-06-12,ATL,CHC,1.168
157325,1969-06-15,CWS,BAL,1.102
157360,1969-06-17,PHI,NYM,1.099
157362,1969-06-17,LAD,SD,1.086
157338,1969-06-16,MIN,LAA,1.026
157285,1969-06-11,ATL,CHC,0.874
157318,1969-06-14,SF,MON,0.8170000000000001
157393,1969-06-20,OAK,MIN,6.554
157407,1969-06-21,BOS,NYY,6.458
157383,1969-06-19,PHI,NYM,5.913
157420,1969-06-22,OAK,MIN,5.737
157376,1969-06-18,CWS,SEA,5.693
157454,1969-06-24,BAL,WAS,5.1770000000000005
157380,1969-06-19,SF,CIN,4.874
157441,1969-06-24,SEA,CWS,4.705
157398,1969-06-20,ATL,SF,4.678
157436,1969-06-23,CHC,PIT,4.568
157388,1969-06-20,LAA,CWS,4.5520000000000005
157405,1969-06-21,OAK,MIN,4.442
157366,1969-06-18,PIT,CHC,4.284
157435,1969-06-23,DET,NYY,4.279
157444,1969-06-24,OAK,KC,4.275
157395,1969-06-20,PHI,PIT,4.098
157451,1969-06-24,CIN,SD,4.046
157400,1969-06-20,DET,WAS,3.975
157423,1969-06-22,BOS,NYY,3.937
157421,1969-06-22,CHC,MON,3.904
157431,1969-06-22,DET,WAS,3.678
157408,1969-06-21,BOS,NYY,3.655
157406,1969-06-21,CHC,MON,3.616
157385,1969-06-19,CWS,SEA,3.55
157369,1969-06-18,ATL,HOU,3.471
157413,1969-06-21,DET,WAS,3.379
157425,1969-06-22,PHI,PIT,3.237
157409,1969-06-21,PHI,PIT,3.218
157365,1969-06-18,MIN,LAA,3.108
157364,1969-06-18,CLE,BOS,3.05
157440,1969-06-24,SEA,CWS,3.034
157382,1969-06-19,STL,MON,3.023
157390,1969-06-20,SEA,KC,3.013
157422,1969-06-22,CHC,MON,2.998
157428,1969-06-22,ATL,SF,2.963
157414,1969-06-22,CLE,BAL,2.899
157430,1969-06-22,NYM,STL,2.887
157446,1969-06-24,LAA,MIN,2.869
157397,1969-06-20,HOU,SD,2.855
157433,1969-06-23,ATL,LAD,2.843
157372,1969-06-18,KC,OAK,2.774
157384,1969-06-19,HOU,SD,2.754
157368,1969-06-18,NYY,DET,2.745
157439,1969-06-23,BAL,WAS,2.675
157392,1969-06-20,CIN,LAD,2.64
157450,1969-06-24,CHC,PIT,2.622
157448,1969-06-24,NYM,PHI,2.566
157387,1969-06-20,CLE,BAL,2.454
157447,1969-06-24,DET,NYY,2.439
157442,1969-06-24,BOS,CLE,2.368
157412,1969-06-21,NYM,STL,2.367
157415,1969-06-22,CLE,BAL,2.356
157419,1969-06-22,OAK,MIN,2.295
157371,1969-06-18,PHI,NYM,2.291
157452,1969-06-24,HOU,SF,2.261
157416,1969-06-22,LAA,CWS,2.246
157402,1969-06-21,LAA,CWS,2.163
157377,1969-06-19,WAS,BAL,2.1229999999999998
157426,1969-06-22,HOU,SD,2.082
157411,1969-06-21,ATL,SF,2.036
157363,1969-06-18,WAS,BAL,2.012
157367,1969-06-18,SF,CIN,1.992
157399,1969-06-20,NYM,STL,1.951
157381,1969-06-19,NYY,DET,1.948
157434,1969-06-23,LAA,MIN,1.942
157453,1969-06-24,MON,STL,1.908
157394,1969-06-20,CHC,MON,1.907
157429,1969-06-22,NYM,STL,1.902
157403,1969-06-21,SEA,KC,1.827
157417,1969-06-22,SEA,KC,1.802
157427,1969-06-22,ATL,SF,1.766
157418,1969-06-22,CIN,LAD,1.75
157438,1969-06-23,HOU,SF,1.747
157432,1969-06-22,DET,WAS,1.702
157375,1969-06-18,CWS,SEA,1.675
157370,1969-06-18,STL,MON,1.671
157401,1969-06-21,CLE,BAL,1.669
157386,1969-06-20,CLE,BAL,1.648
157396,1969-06-20,HOU,SD,1.607
157391,1969-06-20,SEA,KC,1.582
157410,1969-06-21,HOU,SD,1.53
157445,1969-06-24,ATL,LAD,1.474
157389,1969-06-20,LAA,CWS,1.434
157378,1969-06-19,CLE,BOS,1.424
157404,1969-06-21,CIN,LAD,1.272
157443,1969-06-24,BOS,CLE,1.172
157424,1969-06-22,PHI,PIT,1.143
157449,1969-06-24,NYM,PHI,1.1280000000000001
157437,1969-06-23,CIN,SD,1.057
157379,1969-06-19,MIN,LAA,1.042
157373,1969-06-18,KC,OAK,0.967
157374,1969-06-18,LAD,SD,0.842
157476,1969-06-26,CHC,PIT,5.328
157484,1969-06-27,KC,MIN,4.807
157479,1969-06-27,HOU,ATL,4.661
157532,1969-07-01,NYY,BAL,4.18
157494,1969-06-28,WAS,BOS,4.178
157500,1969-06-28,MON,PHI,4.11
157498,1969-06-28,KC,MIN,4.065
157460,1969-06-25,LAA,MIN,3.769
157505,1969-06-29,HOU,ATL,3.657
157521,1969-06-29,CIN,SF,3.648
157545,1969-07-01,CLE,WAS,3.641
157469,1969-06-26,SEA,CWS,3.564
157470,1969-06-26,BOS,CLE,3.545
157462,1969-06-25,NYM,PHI,3.533
157473,1969-06-26,LAA,MIN,3.471
157506,1969-06-29,WAS,BOS,3.434
157543,1969-07-01,SD,SF,3.423
157511,1969-06-29,BAL,DET,3.41
157541,1969-07-01,PIT,PHI,3.381
157509,1969-06-29,OAK,CWS,3.314
157536,1969-07-01,ATL,CIN,3.2479999999999998
157528,1969-06-30,CWS,MIN,3.196
157478,1969-06-26,MON,STL,3.121
157468,1969-06-25,BAL,WAS,3.104
157516,1969-06-29,CLE,NYY,3.077
157459,1969-06-25,ATL,LAD,3.023
157467,1969-06-25,MON,STL,3.014
157496,1969-06-28,BAL,DET,2.946
157471,1969-06-26,OAK,KC,2.941
157524,1969-06-30,KC,LAA,2.941
157490,1969-06-27,CIN,SF,2.843
157492,1969-06-27,CHC,STL,2.708
157525,1969-06-30,MON,CHC,2.689
157510,1969-06-29,BAL,DET,2.646
157537,1969-07-01,LAD,HOU,2.6069999999999998
157501,1969-06-28,NYM,PIT,2.595
157481,1969-06-27,OAK,CWS,2.589
157464,1969-06-25,CIN,SD,2.588
157538,1969-07-01,CWS,MIN,2.585
157522,1969-06-29,CHC,STL,2.583
157534,1969-07-01,KC,LAA,2.578
157486,1969-06-27,MON,PHI,2.57
157485,1969-06-27,CLE,NYY,2.522
157540,1969-07-01,STL,NYM,2.482
157508,1969-06-29,OAK,CWS,2.404
157512,1969-06-29,SD,LAD,2.391
157489,1969-06-27,LAA,SEA,2.388
157475,1969-06-26,NYM,PHI,2.376
157504,1969-06-28,CHC,STL,2.3729999999999998
157488,1969-06-27,LAA,SEA,2.295
157493,1969-06-28,HOU,ATL,2.23
157455,1969-06-25,SEA,CWS,2.204
157456,1969-06-25,BOS,CLE,2.197
157544,1969-07-01,CLE,WAS,2.184
157477,1969-06-26,CIN,SF,2.16
157530,1969-06-30,PIT,PHI,2.155
157487,1969-06-27,NYM,PIT,2.148
157517,1969-06-29,MON,PHI,2.132
157465,1969-06-25,HOU,SF,2.126
157502,1969-06-28,LAA,SEA,2.053
157519,1969-06-29,NYM,PIT,2.0300000000000002
157480,1969-06-27,WAS,BOS,2.017
157503,1969-06-28,CIN,SF,2.006
157457,1969-06-25,BOS,CLE,1.936
157526,1969-06-30,ATL,CIN,1.856
157539,1969-07-01,STL,NYM,1.844
157507,1969-06-29,WAS,BOS,1.84
157458,1969-06-25,OAK,KC,1.731
157515,1969-06-29,CLE,NYY,1.663
157531,1969-06-30,SD,SF,1.608
157482,1969-06-27,BAL,DET,1.606
157542,1969-07-01,OAK,SEA,1.544
157461,1969-06-25,DET,NYY,1.532
157499,1969-06-28,CLE,NYY,1.49
157472,1969-06-26,ATL,LAD,1.484
157518,1969-06-29,MON,PHI,1.477
157514,1969-06-29,KC,MIN,1.452
157463,1969-06-25,CHC,PIT,1.3960000000000001
157513,1969-06-29,KC,MIN,1.374
157520,1969-06-29,LAA,SEA,1.336
157533,1969-07-01,DET,BOS,1.335
157495,1969-06-28,OAK,CWS,1.324
157527,1969-06-30,LAD,HOU,1.248
157466,1969-06-25,MON,STL,1.232
157474,1969-06-26,DET,NYY,1.155
157497,1969-06-28,SD,LAD,1.111
157535,1969-07-01,MON,CHC,1.084
157523,1969-06-29,CHC,STL,1.024
157483,1969-06-27,SD,LAD,1.002
157491,1969-06-27,CIN,SF,0.862
157529,1969-06-30,STL,NYM,0.754
157592,1969-07-05,SD,HOU,6.969
157553,1969-07-02,STL,NYM,6.945
157567,1969-07-04,SF,ATL,5.894
157562,1969-07-03,LAD,CIN,4.427
157627,1969-07-08,WAS,CLE,4.158
157563,1969-07-03,CWS,MIN,4.048
157623,1969-07-08,LAD,ATL,3.911
157630,1969-07-08,MIN,KC,3.844
157593,1969-07-05,PHI,MON,3.792
157572,1969-07-04,STL,CHC,3.785
157588,1969-07-05,CWS,LAA,3.691
157606,1969-07-06,SD,HOU,3.6670000000000003
157625,1969-07-08,NYM,CHC,3.63
157611,1969-07-06,MIN,OAK,3.564
157610,1969-07-06,PIT,NYM,3.428
157635,1969-07-08,CWS,OAK,3.215
157634,1969-07-08,CWS,OAK,3.166
157601,1969-07-06,CWS,LAA,3.118
157600,1969-07-06,DET,BAL,3.115
157590,1969-07-05,LAD,CIN,3.107
157570,1969-07-04,CWS,LAA,3.073
157591,1969-07-05,NYY,CLE,3.064
157620,1969-07-07,MIN,KC,3.063
157561,1969-07-03,MON,CHC,3.055
157584,1969-07-04,BOS,WAS,3.043
157629,1969-07-08,SF,HOU,3.0
157585,1969-07-04,BOS,WAS,2.984
157616,1969-07-07,SD,CIN,2.8890000000000002
157560,1969-07-03,KC,LAA,2.835
157583,1969-07-04,KC,SEA,2.824
157605,1969-07-06,NYY,CLE,2.806
157598,1969-07-06,SF,ATL,2.793
157558,1969-07-03,SF,ATL,2.674
157575,1969-07-04,NYY,CLE,2.638
157573,1969-07-04,LAD,CIN,2.626
157578,1969-07-04,PHI,MON,2.619
157607,1969-07-06,SD,HOU,2.616
157574,1969-07-04,NYY,CLE,2.612
157554,1969-07-02,PIT,PHI,2.604
157595,1969-07-05,KC,SEA,2.538
157546,1969-07-02,NYY,BAL,2.497
157559,1969-07-03,DET,BOS,2.458
157579,1969-07-04,PIT,NYM,2.394
157565,1969-07-03,OAK,SEA,2.391
157596,1969-07-05,BOS,WAS,2.367
157556,1969-07-02,SD,SF,2.354
157582,1969-07-04,KC,SEA,2.335
157612,1969-07-06,KC,SEA,2.328
157636,1969-07-08,PHI,STL,2.32
157549,1969-07-02,MON,CHC,2.313
157550,1969-07-02,ATL,CIN,2.28
157603,1969-07-06,STL,CHC,2.279
157551,1969-07-02,LAD,HOU,2.223
157618,1969-07-07,BOS,DET,2.212
157568,1969-07-04,SF,ATL,2.17
157602,1969-07-06,STL,CHC,2.131
157597,1969-07-05,BOS,WAS,2.069
157587,1969-07-05,DET,BAL,2.053
157571,1969-07-04,CWS,LAA,2.006
157622,1969-07-08,LAD,ATL,1.871
157586,1969-07-05,SF,ATL,1.8439999999999999
157619,1969-07-07,SF,HOU,1.833
157624,1969-07-08,SEA,LAA,1.813
157552,1969-07-02,CWS,MIN,1.813
157548,1969-07-02,KC,LAA,1.775
157615,1969-07-07,SEA,LAA,1.723
157577,1969-07-04,PHI,MON,1.7209999999999999
157617,1969-07-07,WAS,CLE,1.707
157557,1969-07-02,CLE,WAS,1.7
157613,1969-07-06,BOS,WAS,1.616
157576,1969-07-04,SD,HOU,1.607
157628,1969-07-08,BOS,DET,1.527
157621,1969-07-07,CWS,OAK,1.506
157547,1969-07-02,DET,BOS,1.468
157566,1969-07-03,CLE,WAS,1.424
157555,1969-07-02,OAK,SEA,1.408
157633,1969-07-08,BAL,NYY,1.367
157580,1969-07-04,PIT,NYM,1.3519999999999999
157609,1969-07-06,PHI,MON,1.346
157599,1969-07-06,SF,ATL,1.333
157564,1969-07-03,STL,NYM,1.317
157632,1969-07-08,BAL,NYY,1.301
157589,1969-07-05,STL,CHC,1.284
157614,1969-07-07,LAD,ATL,1.219
157626,1969-07-08,SD,CIN,1.169
157569,1969-07-04,DET,BAL,1.158
157604,1969-07-06,LAD,CIN,1.063
157608,1969-07-06,PHI,MON,1.06
157631,1969-07-08,PIT,MON,1.052
157581,1969-07-04,MIN,OAK,0.996
157594,1969-07-05,MIN,OAK,0.901
157685,1969-07-12,LAD,SF,6.343
157706,1969-07-14,MIN,CWS,5.999
157655,1969-07-10,HOU,CIN,5.531
157674,1969-07-11,LAD,SF,5.226
157671,1969-07-11,CHC,PHI,5.196
157658,1969-07-10,PIT,MON,4.916
157648,1969-07-09,BAL,NYY,4.5040000000000004
157666,1969-07-11,KC,CWS,4.475
157656,1969-07-10,DET,CLE,4.418
157646,1969-07-09,PIT,MON,4.259
157714,1969-07-15,NYY,BOS,4.17
157696,1969-07-13,NYM,MON,3.875
157649,1969-07-09,CWS,OAK,3.707
157688,1969-07-13,OAK,LAA,3.692
157653,1969-07-10,BAL,BOS,3.691
157704,1969-07-13,MIN,SEA,3.611
157712,1969-07-15,CIN,ATL,3.61
157692,1969-07-13,HOU,CIN,3.551
157662,1969-07-11,SD,ATL,3.55
157647,1969-07-09,PIT,MON,3.476
157670,1969-07-11,WAS,NYY,3.448
157663,1969-07-11,BAL,BOS,3.423
157695,1969-07-13,NYM,MON,3.3569999999999998
157651,1969-07-09,PHI,STL,3.306
157711,1969-07-14,MON,PIT,3.267
157719,1969-07-15,HOU,LAD,3.209
157700,1969-07-13,CHC,PHI,3.184
157643,1969-07-09,BOS,DET,3.156
157681,1969-07-12,WAS,NYY,3.138
157645,1969-07-09,MIN,KC,3.029
157709,1969-07-14,HOU,LAD,3.023
157705,1969-07-13,LAD,SF,2.914
157641,1969-07-09,SD,CIN,2.869
157675,1969-07-12,SD,ATL,2.8209999999999997
157652,1969-07-10,SD,ATL,2.687
157721,1969-07-15,SEA,OAK,2.588
157644,1969-07-09,SF,HOU,2.522
157687,1969-07-13,BAL,BOS,2.481
157637,1969-07-09,LAD,ATL,2.454
157718,1969-07-15,LAA,KC,2.438
157702,1969-07-13,STL,PIT,2.43
157661,1969-07-10,PHI,STL,2.371
157720,1969-07-15,CHC,NYM,2.348
157716,1969-07-15,BAL,CLE,2.344
157701,1969-07-13,STL,PIT,2.32
157682,1969-07-12,CHC,PHI,2.27
157697,1969-07-13,WAS,NYY,2.251
157710,1969-07-14,CHC,NYM,2.215
157679,1969-07-12,HOU,CIN,2.205
157722,1969-07-15,STL,PHI,2.198
157686,1969-07-13,SD,ATL,2.182
157654,1969-07-10,NYM,CHC,2.18
157691,1969-07-13,KC,CWS,2.062
157683,1969-07-12,STL,PIT,2.004
157667,1969-07-11,HOU,CIN,1.998
157707,1969-07-14,WAS,DET,1.996
157650,1969-07-09,PHI,STL,1.984
157694,1969-07-13,DET,CLE,1.948
157657,1969-07-10,MIN,KC,1.925
157708,1969-07-14,LAA,KC,1.882
157642,1969-07-09,WAS,CLE,1.842
157713,1969-07-15,CIN,ATL,1.835
157672,1969-07-11,STL,PIT,1.827
157659,1969-07-10,CWS,OAK,1.815
157717,1969-07-15,WAS,DET,1.814
157724,1969-07-15,SF,SD,1.799
157673,1969-07-11,MIN,SEA,1.765
157715,1969-07-15,NYY,BOS,1.74
157660,1969-07-10,LAD,SF,1.731
157677,1969-07-12,OAK,LAA,1.67
157665,1969-07-11,OAK,LAA,1.644
157689,1969-07-13,OAK,LAA,1.634
157703,1969-07-13,MIN,SEA,1.552
157684,1969-07-12,MIN,SEA,1.514
157669,1969-07-11,NYM,MON,1.464
157699,1969-07-13,CHC,PHI,1.446
157639,1969-07-09,SEA,LAA,1.405
157678,1969-07-12,KC,CWS,1.396
157676,1969-07-12,BAL,BOS,1.347
157664,1969-07-11,BAL,BOS,1.2349999999999999
157638,1969-07-09,SEA,LAA,1.213
157698,1969-07-13,WAS,NYY,1.211
157693,1969-07-13,DET,CLE,1.176
157690,1969-07-13,KC,CWS,1.165
157640,1969-07-09,NYM,CHC,1.138
157668,1969-07-11,DET,CLE,0.978
157723,1969-07-15,MON,PIT,0.7
157680,1969-07-12,DET,CLE,0.659
157767,1969-07-19,SEA,MIN,7.8549999999999995
157730,1969-07-16,BAL,CLE,5.186
157788,1969-07-20,NYY,WAS,5.075
157765,1969-07-19,CWS,KC,4.771
157780,1969-07-20,CWS,KC,4.646
157746,1969-07-17,MON,PIT,4.5200000000000005
157743,1969-07-17,SF,LAD,4.4510000000000005
157737,1969-07-16,MON,PIT,4.365
157727,1969-07-16,MIN,CWS,4.36
157779,1969-07-20,CWS,KC,4.344
157784,1969-07-20,MON,NYM,4.339
157778,1969-07-20,CLE,DET,4.225
157762,1969-07-19,PHI,CHC,3.81
157777,1969-07-20,CLE,DET,3.759
157769,1969-07-19,LAA,OAK,3.75
157750,1969-07-18,CIN,HOU,3.573
157742,1969-07-17,WAS,DET,3.48
157741,1969-07-17,BAL,CLE,3.388
157725,1969-07-16,CIN,ATL,3.337
157766,1969-07-19,SF,LAD,3.308
157774,1969-07-20,BOS,BAL,3.232
157756,1969-07-18,LAA,OAK,3.232
157753,1969-07-18,SEA,MIN,3.191
157731,1969-07-16,WAS,DET,3.106
157748,1969-07-18,PHI,CHC,3.096
157764,1969-07-19,CIN,HOU,3.094
157783,1969-07-20,MON,NYM,3.038
157755,1969-07-18,MON,NYM,2.958
157734,1969-07-16,CHC,NYM,2.889
157761,1969-07-19,BOS,BAL,2.875
157758,1969-07-18,ATL,SD,2.818
157786,1969-07-20,LAA,OAK,2.804
157754,1969-07-18,SEA,MIN,2.798
157771,1969-07-19,PIT,STL,2.791
157752,1969-07-18,SF,LAD,2.678
157763,1969-07-19,CLE,DET,2.534
157733,1969-07-16,HOU,LAD,2.533
157738,1969-07-16,SF,SD,2.484
157775,1969-07-20,PHI,CHC,2.41
157781,1969-07-20,SF,LAD,2.384
157726,1969-07-16,NYY,BOS,2.336
157732,1969-07-16,LAA,KC,2.298
157751,1969-07-18,CWS,KC,2.2
157757,1969-07-18,ATL,SD,2.181
157729,1969-07-16,BAL,CLE,2.116
157735,1969-07-16,SEA,OAK,2.091
157739,1969-07-17,CIN,ATL,2.04
157768,1969-07-19,MON,NYM,2.028
157740,1969-07-17,MIN,CWS,2.01
157749,1969-07-18,CLE,DET,1.9829999999999999
157744,1969-07-17,SEA,OAK,1.944
157782,1969-07-20,SEA,MIN,1.859
157785,1969-07-20,LAA,OAK,1.826
157776,1969-07-20,PHI,CHC,1.796
157773,1969-07-19,NYY,WAS,1.667
157736,1969-07-16,STL,PHI,1.459
157759,1969-07-18,PIT,STL,1.458
157728,1969-07-16,MIN,CWS,1.449
157770,1969-07-19,ATL,SD,1.381
157787,1969-07-20,ATL,SD,1.363
157760,1969-07-18,NYY,WAS,1.346
157747,1969-07-18,BOS,BAL,1.138
157772,1969-07-19,NYY,WAS,1.1239999999999999
157745,1969-07-17,STL,PHI,0.992
157825,1969-07-27,SEA,BOS,9.817
157806,1969-07-25,CLE,MIN,6.444
157791,1969-07-24,NYM,CIN,6.251
157823,1969-07-26,STL,SF,5.049
157845,1969-07-29,PIT,LAD,4.844
157801,1969-07-25,SEA,BOS,4.49
157841,1969-07-29,CLE,CWS,4.487
157811,1969-07-25,STL,SF,4.419
157848,1969-07-29,OAK,NYY,4.271
157838,1969-07-28,CHC,SF,4.236
157833,1969-07-27,HOU,PHI,4.217
157798,1969-07-24,PIT,SD,4.162
157794,1969-07-24,CLE,MIN,3.961
157817,1969-07-26,CHC,LAD,3.93
157803,1969-07-25,NYM,CIN,3.748
157830,1969-07-27,CLE,MIN,3.6
157824,1969-07-26,OAK,WAS,3.593
157846,1969-07-29,PIT,LAD,3.545
157812,1969-07-25,OAK,WAS,3.478
157822,1969-07-26,PIT,SD,3.432
157819,1969-07-26,ATL,MON,3.321
157818,1969-07-26,CLE,MIN,3.15
157790,1969-07-24,BAL,CWS,3.101
157842,1969-07-29,CLE,CWS,3.053
157840,1969-07-29,LAA,BOS,3.018
157851,1969-07-29,SEA,WAS,2.984
157810,1969-07-25,PIT,SD,2.964
157850,1969-07-29,CHC,SF,2.951
157814,1969-07-26,BAL,CWS,2.942
157795,1969-07-24,ATL,MON,2.883
157849,1969-07-29,STL,SD,2.876
157813,1969-07-26,SEA,BOS,2.768
157805,1969-07-25,CHC,LAD,2.76
157807,1969-07-25,ATL,MON,2.757
157815,1969-07-26,NYM,CIN,2.737
157832,1969-07-27,LAA,NYY,2.723
157800,1969-07-24,OAK,WAS,2.72
157793,1969-07-24,CHC,LAD,2.695
157799,1969-07-24,STL,SF,2.678
157829,1969-07-27,CHC,LAD,2.637
157837,1969-07-28,STL,SD,2.58
157834,1969-07-27,PIT,SD,2.545
157839,1969-07-29,KC,BAL,2.443
157847,1969-07-29,CIN,MON,2.433
157797,1969-07-24,HOU,PHI,2.424
157809,1969-07-25,HOU,PHI,2.336
157804,1969-07-25,DET,KC,2.2
157792,1969-07-24,DET,KC,2.196
157821,1969-07-26,HOU,PHI,2.194
157820,1969-07-26,LAA,NYY,1.962
157808,1969-07-25,LAA,NYY,1.945
157831,1969-07-27,ATL,MON,1.934
157796,1969-07-24,LAA,NYY,1.914
157844,1969-07-29,MIN,DET,1.718
157789,1969-07-24,SEA,BOS,1.713
157802,1969-07-25,BAL,CWS,1.678
157816,1969-07-26,DET,KC,1.594
157843,1969-07-29,MIN,DET,1.44
157827,1969-07-27,NYM,CIN,1.362
157836,1969-07-27,OAK,WAS,1.336
157828,1969-07-27,DET,KC,1.15
157835,1969-07-27,STL,SF,0.939
157826,1969-07-27,BAL,CWS,0.885
157873,1969-07-31,PIT,LAD,6.398
157927,1969-08-05,DET,MIN,5.926
157901,1969-08-02,LAA,WAS,5.678
157915,1969-08-03,LAA,WAS,5.674
157907,1969-08-03,PHI,CIN,5.068
157892,1969-08-02,OAK,BOS,4.91
157926,1969-08-05,BAL,KC,4.899
157862,1969-07-30,OAK,NYY,4.716
157889,1969-08-01,LAA,WAS,4.24
157902,1969-08-03,NYM,ATL,4.146
157864,1969-07-30,CHC,SF,4.11
157904,1969-08-03,OAK,BOS,4.077
157879,1969-08-01,MIN,BAL,4.022
157870,1969-07-31,CLE,CWS,3.826
157936,1969-08-05,SD,STL,3.779
157891,1969-08-02,MIN,BAL,3.775
157906,1969-08-03,DET,CWS,3.515
157923,1969-08-05,MON,ATL,3.447
157880,1969-08-01,OAK,BOS,3.431
157865,1969-07-30,SEA,WAS,3.429
157935,1969-08-05,PHI,SF,3.427
157853,1969-07-30,PHI,ATL,3.41
157860,1969-07-30,PIT,LAD,3.333
157856,1969-07-30,CLE,CWS,3.318
157913,1969-08-03,CHC,SD,3.1959999999999997
157924,1969-08-05,NYY,LAA,3.174
157875,1969-07-31,OAK,NYY,3.058
157919,1969-08-04,STL,LAD,3.044
157898,1969-08-02,SEA,NYY,3.029
157877,1969-07-31,SEA,WAS,2.982
157878,1969-08-01,NYM,ATL,2.958
157922,1969-08-05,MON,ATL,2.896
157857,1969-07-30,MIN,DET,2.872
157908,1969-08-03,KC,CLE,2.861
157932,1969-08-05,LAD,PIT,2.86
157897,1969-08-02,STL,LAD,2.839
157895,1969-08-02,KC,CLE,2.83
157854,1969-07-30,KC,BAL,2.774
157882,1969-08-01,PHI,CIN,2.7720000000000002
157894,1969-08-02,PHI,CIN,2.719
157896,1969-08-02,MON,HOU,2.7
157861,1969-07-30,CIN,MON,2.67
157910,1969-08-03,MON,HOU,2.638
157914,1969-08-03,PIT,SF,2.629
157903,1969-08-03,MIN,BAL,2.542
157872,1969-07-31,NYM,HOU,2.516
157868,1969-07-31,KC,BAL,2.504
157890,1969-08-02,NYM,ATL,2.479
157909,1969-08-03,MON,HOU,2.438
157884,1969-08-01,MON,HOU,2.412
157874,1969-07-31,CIN,MON,2.302
157905,1969-08-03,OAK,BOS,2.302
157858,1969-07-30,NYM,HOU,2.282
157893,1969-08-02,DET,CWS,2.21
157886,1969-08-01,SEA,NYY,2.206
157925,1969-08-05,HOU,CHC,2.129
157921,1969-08-04,CIN,NYM,2.074
157888,1969-08-01,PIT,SF,2.0540000000000003
157887,1969-08-01,CHC,SD,2.038
157863,1969-07-30,STL,SD,2.002
157934,1969-08-05,PHI,SF,1.911
157899,1969-08-02,CHC,SD,1.896
157871,1969-07-31,MIN,DET,1.81
157917,1969-08-04,CLE,BAL,1.774
157911,1969-08-03,STL,LAD,1.701
157928,1969-08-05,CIN,NYM,1.671
157912,1969-08-03,SEA,NYY,1.652
157930,1969-08-05,CLE,OAK,1.604
157900,1969-08-02,PIT,SF,1.601
